date,ticker,lastupdated,ev,evebit,evebitda,marketcap,pb,pe,ps,close,SP_close
2019-09-09,ABBV,2019-09-09,130702.9,26.2,19.0,98614.9,-11.5,23.9,3.0,66.69999694824219,2978.429931640625
2019-09-10,ABBV,2019-09-10,132891.0,26.6,19.3,100803.0,-11.8,24.5,3.1,68.18000030517578,2979.389892578125
2019-09-11,ABBV,2019-09-11,134827.8,27.0,19.6,102739.8,-12.0,24.9,3.1,69.48999786376953,3000.929931640625
2019-09-12,ABBV,2019-09-12,136809.0,27.4,19.9,104721.0,-12.2,25.4,3.2,70.83000183105469,3009.570068359375
2019-09-13,ABBV,2019-09-13,136335.9,27.3,19.8,104247.9,-12.2,25.3,3.2,70.51000213623047,3007.389892578125
2019-09-16,ABBV,2019-09-16,136439.4,27.3,19.8,104351.4,-12.2,25.3,3.2,70.58000183105469,2997.9599609375
2019-09-17,ABBV,2019-09-17,137947.4,27.6,20.1,105859.4,-12.4,25.7,3.2,71.5999984741211,3005.699951171875
2019-09-18,ABBV,2019-09-18,137459.5,27.5,20.0,105371.5,-12.3,25.6,3.2,71.2699966430664,3006.72998046875
2019-09-19,ABBV,2019-09-19,138050.9,27.6,20.1,105962.9,-12.4,25.7,3.2,71.66999816894531,3006.7900390625
2019-09-20,ABBV,2019-09-20,139115.4,27.9,20.2,107027.4,-12.5,26.0,3.3,72.38999938964844,2992.070068359375
2019-09-23,ABBV,2019-09-23,139913.8,28.0,20.3,107825.8,-12.6,26.2,3.3,72.93000030517578,2991.780029296875
2019-09-24,ABBV,2019-09-24,139943.4,28.0,20.4,107855.4,-12.6,26.2,3.3,72.94999694824219,2966.60009765625
2019-09-25,ABBV,2019-09-25,138671.9,27.8,20.2,106583.9,-12.4,25.9,3.3,72.08999633789062,2984.8701171875
2019-09-26,ABBV,2019-09-26,141540.2,28.3,20.6,109452.2,-12.8,26.6,3.4,74.02999877929688,2977.6201171875
2019-09-27,ABBV,2019-09-27,142752.5,28.6,20.8,110664.5,-12.9,26.9,3.4,74.8499984741211,2961.7900390625
2019-09-30,ABBV,2019-09-30,144038.8,28.8,20.9,111950.8,-13.1,27.2,3.4,75.72000122070312,2976.739990234375
2019-10-01,ABBV,2019-10-01,140357.4,28.1,20.4,108269.4,-12.6,26.3,3.3,73.2300033569336,2940.25
2019-10-02,ABBV,2019-10-02,138731.0,27.8,20.2,106643.0,-12.4,25.9,3.3,72.12999725341797,2887.610107421875
2019-10-03,ABBV,2019-10-03,141274.0,28.3,20.5,109186.0,-12.7,26.5,3.3,73.8499984741211,2910.6298828125
2019-10-04,ABBV,2019-10-04,142471.6,28.5,20.7,110383.6,-12.9,26.8,3.4,74.66000366210938,2952.010009765625
2019-10-07,ABBV,2019-10-07,141983.7,28.4,20.6,109895.7,-12.8,26.7,3.4,74.33000183105469,2938.7900390625
2019-10-08,ABBV,2019-10-08,140800.9,28.2,20.5,108712.9,-12.7,26.4,3.3,73.52999877929688,2893.06005859375
2019-10-09,ABBV,2019-10-09,140460.9,28.1,20.4,108372.9,-12.7,26.3,3.3,73.30000305175781,2919.39990234375
2019-10-10,ABBV,2019-10-10,142161.1,28.5,20.7,110073.1,-12.9,26.7,3.4,74.44999694824219,2938.1298828125
2019-10-11,ABBV,2019-10-11,140948.8,28.2,20.5,108860.8,-12.7,26.4,3.3,73.62999725341797,2970.27001953125
2019-10-14,ABBV,2019-10-14,141141.0,28.3,20.5,109053.0,-12.7,26.5,3.3,73.76000213623047,2966.14990234375
2019-10-15,ABBV,2019-10-18,142235.0,28.5,20.7,110147.0,-12.9,26.7,3.4,74.5,2995.679931640625
2019-10-16,ABBV,2019-10-18,142604.7,28.6,20.7,110516.7,-12.9,26.8,3.4,74.75,2989.68994140625
2019-10-17,ABBV,2019-10-18,143181.3,28.7,20.8,111093.3,-13.0,27.0,3.4,75.13999938964844,2997.949951171875
2019-10-18,ABBV,2019-10-18,145132.9,29.1,21.1,113044.9,-13.2,27.5,3.5,76.45999908447266,2986.199951171875
2019-10-21,ABBV,2019-10-21,146374.8,29.3,21.3,114286.8,-13.3,27.8,3.5,77.30000305175781,3006.719970703125
2019-10-22,ABBV,2019-10-22,147217.5,29.5,21.4,115129.5,-13.4,28.0,3.5,77.87000274658203,2995.989990234375
2019-10-23,ABBV,2019-10-23,147040.1,29.4,21.4,114952.1,-13.4,27.9,3.5,77.75,3004.52001953125
2019-10-24,ABBV,2019-10-24,145635.6,29.2,21.2,113547.6,-13.3,27.6,3.5,76.80000305175781,3010.2900390625
2019-10-25,ABBV,2019-10-25,145236.4,29.1,21.1,113148.4,-13.2,27.5,3.5,76.52999877929688,3022.550048828125
2019-10-28,ABBV,2019-10-28,147897.6,29.6,21.5,115809.6,-13.5,28.1,3.5,78.33000183105469,3039.419921875
2019-10-29,ABBV,2019-10-29,148104.6,29.7,21.5,116016.6,-13.5,28.2,3.6,78.47000122070312,3036.889892578125
2019-10-30,ABBV,2019-10-30,149864.0,30.0,21.8,117776.0,-13.7,28.6,3.6,79.66000366210938,3046.77001953125
2019-10-31,ABBV,2019-10-31,149701.4,30.0,21.8,117613.4,-13.7,28.6,3.6,79.55000305175781,3037.56005859375
2019-11-01,ABBV,2019-11-01,152954.1,30.6,22.2,120866.1,-14.1,29.4,3.7,81.75,3066.909912109375
2019-11-04,ABBV,2019-11-04,154787.4,31.0,22.5,122699.4,-14.3,29.8,3.8,82.98999786376953,3078.27001953125
2019-11-05,ABBV,2019-11-05,153087.1,30.7,22.3,120999.1,-14.1,29.4,3.7,81.83999633789062,3074.6201171875
2019-11-06,ABBV,2019-11-06,149135.6,34.3,23.7,121381.6,-14.8,37.3,3.7,82.08000183105469,3076.780029296875
2019-11-07,ABBV,2019-11-07,149032.1,34.2,23.6,121278.1,-14.7,37.3,3.7,82.01000213623047,3085.179931640625
2019-11-08,ABBV,2019-11-08,153764.3,35.3,24.4,126010.3,-15.3,38.7,3.8,85.20999908447266,3093.080078125
2019-11-11,ABBV,2019-11-11,154429.8,35.5,24.5,126675.8,-15.4,38.9,3.9,85.66000366210938,3087.010009765625
2019-11-12,ABBV,2019-11-12,155583.3,35.7,24.7,127829.3,-15.5,39.3,3.9,86.44000244140625,3091.840087890625
2019-11-13,ABBV,2019-11-13,155908.6,35.8,24.7,128154.6,-15.6,39.4,3.9,86.66000366210938,3094.0400390625
2019-11-14,ABBV,2019-11-14,157343.1,36.2,25.0,129589.1,-15.8,39.8,3.9,87.62999725341797,3096.6298828125
2019-11-15,ABBV,2019-11-15,158821.9,36.5,25.2,131067.9,-15.9,40.3,4.0,88.62999725341797,3120.4599609375
2019-11-18,ABBV,2019-11-18,158969.8,36.5,25.2,131215.8,-16.0,40.3,4.0,88.7300033569336,3122.030029296875
2019-11-19,ABBV,2019-11-19,159398.7,36.6,25.3,131644.7,-16.0,40.4,4.0,89.0199966430664,3120.179931640625
2019-11-20,ABBV,2019-11-20,156707.2,36.0,24.9,128953.2,-15.7,39.6,3.9,87.19999694824219,3108.4599609375
2019-11-21,ABBV,2019-11-21,155701.6,35.8,24.7,127947.6,-15.6,39.3,3.9,86.5199966430664,3103.5400390625
2019-11-22,ABBV,2019-11-22,155006.6,35.6,24.6,127252.6,-15.5,39.1,3.9,86.05000305175781,3110.2900390625
2019-11-25,ABBV,2019-11-25,157535.3,36.2,25.0,129781.3,-15.8,39.9,3.9,87.76000213623047,3133.639892578125
2019-11-26,ABBV,2019-11-26,157476.2,36.2,25.0,129722.2,-15.8,39.9,3.9,87.72000122070312,3140.52001953125
2019-11-27,ABBV,2019-11-27,158378.3,36.4,25.1,130624.3,-15.9,40.1,4.0,88.33000183105469,3153.6298828125
2019-11-29,ABBV,2019-11-29,157491.0,36.2,25.0,129737.0,-15.8,39.9,3.9,87.7300033569336,3140.97998046875
2019-12-02,ABBV,2019-12-02,156455.8,36.0,24.8,128701.8,-15.6,39.5,3.9,87.02999877929688,3113.8701171875
2019-12-03,ABBV,2019-12-03,154858.7,35.6,24.6,127104.7,-15.5,39.0,3.9,85.94999694824219,3093.199951171875
2019-12-04,ABBV,2019-12-04,156707.2,36.0,24.9,128953.2,-15.7,39.6,3.9,87.19999694824219,3112.760009765625
2019-12-05,ABBV,2019-12-05,155997.4,35.8,24.8,128243.4,-15.6,39.4,3.9,86.72000122070312,3117.429931640625
2019-12-06,ABBV,2019-12-06,156381.9,35.9,24.8,128627.9,-15.6,39.5,3.9,86.9800033569336,3145.909912109375
2019-12-09,ABBV,2019-12-09,155583.3,35.7,24.7,127829.3,-15.5,39.3,3.9,86.44000244140625,3135.9599609375
2019-12-10,ABBV,2019-12-10,155760.8,35.8,24.7,128006.8,-15.6,39.3,3.9,86.55999755859375,3132.52001953125
2019-12-11,ABBV,2019-12-12,155967.8,35.8,24.7,128213.8,-15.6,39.4,3.9,86.69999694824219,3141.6298828125
2019-12-12,ABBV,2019-12-12,158969.8,36.5,25.2,131215.8,-16.0,40.3,4.0,88.7300033569336,3168.570068359375
2019-12-13,ABBV,2019-12-13,157653.6,36.2,25.0,129899.6,-15.8,39.9,4.0,87.83999633789062,3168.800048828125
2019-12-16,ABBV,2019-12-16,160005.0,36.8,25.4,132251.0,-16.1,40.6,4.0,89.43000030517578,3191.449951171875
2019-12-17,ABBV,2019-12-17,160966.2,37.0,25.5,133212.2,-16.2,40.9,4.1,90.08000183105469,3192.52001953125
2019-12-18,ABBV,2019-12-18,159857.1,36.7,25.4,132103.1,-16.1,40.6,4.0,89.33000183105469,3191.139892578125
2019-12-19,ABBV,2019-12-19,159028.9,36.5,25.2,131274.9,-16.0,40.3,4.0,88.7699966430664,3205.3701171875
2019-12-20,ABBV,2019-12-20,159797.9,36.7,25.4,132043.9,-16.1,40.6,4.0,89.29000091552734,3221.219970703125
2019-12-23,ABBV,2019-12-23,161217.6,37.0,25.6,133463.6,-16.2,41.0,4.1,90.25,3224.010009765625
2019-12-24,ABBV,2019-12-24,160626.1,36.9,25.5,132872.1,-16.2,40.8,4.0,89.8499984741211,3223.3798828125
2019-12-26,ABBV,2019-12-26,160596.5,36.9,25.5,132842.5,-16.1,40.8,4.0,89.83000183105469,3239.909912109375
2019-12-27,ABBV,2019-12-27,159664.8,36.7,25.3,131910.8,-16.0,40.5,4.0,89.19999694824219,3240.02001953125
2019-12-30,ABBV,2019-12-30,158659.2,36.5,25.2,130905.2,-15.9,40.2,4.0,88.5199966430664,3221.2900390625
2019-12-31,ABBV,2019-12-31,158688.8,36.5,25.2,130934.8,-15.9,40.2,4.0,88.54000091552734,3230.780029296875
2020-01-02,ABBV,2020-01-02,160182.4,36.8,25.4,132428.4,-16.1,40.7,4.0,89.55000305175781,3257.85009765625
2020-01-03,ABBV,2020-01-03,158925.4,36.5,25.2,131171.4,-15.9,40.3,4.0,88.69999694824219,3234.85009765625
2020-01-06,ABBV,2020-01-06,159960.6,36.8,25.4,132206.6,-16.1,40.6,4.0,89.4000015258789,3246.280029296875
2020-01-07,ABBV,2020-01-07,159206.4,36.6,25.3,131452.4,-16.0,40.4,4.0,88.88999938964844,3237.179931640625
2020-01-08,ABBV,2020-01-08,160138.1,36.8,25.4,132384.1,-16.1,40.7,4.0,89.5199966430664,3253.050048828125
2020-01-09,ABBV,2020-01-09,161158.5,37.0,25.6,133404.5,-16.2,41.0,4.1,90.20999908447266,3274.699951171875
2020-01-10,ABBV,2020-01-10,159457.8,36.6,25.3,131703.8,-16.0,40.5,4.0,89.05999755859375,3265.35009765625
2020-01-13,ABBV,2020-01-13,158659.2,36.5,25.2,130905.2,-15.9,40.2,4.0,88.5199966430664,3288.1298828125
2020-01-14,ABBV,2020-01-14,158186.0,36.3,25.1,130432.0,-15.9,40.1,4.0,88.19999694824219,3283.14990234375
2020-01-15,ABBV,2020-01-15,159753.6,36.7,25.3,131999.6,-16.0,40.6,4.0,89.26000213623047,3289.2900390625
2020-01-16,ABBV,2020-01-16,159753.6,36.7,25.3,131999.6,-16.0,40.6,4.0,89.26000213623047,3316.81005859375
2020-01-17,ABBV,2020-01-17,157890.3,36.3,25.1,130136.3,-15.8,40.0,4.0,88.0,3329.6201171875
2020-01-21,ABBV,2020-01-21,157875.5,36.3,25.1,130121.5,-15.8,40.0,4.0,87.98999786376953,3320.7900390625
2020-01-22,ABBV,2020-01-22,156722.0,36.0,24.9,128968.0,-15.7,39.6,3.9,87.20999908447266,3321.75
2020-01-23,ABBV,2020-01-23,153853.1,35.4,24.4,126099.1,-15.3,38.7,3.8,85.2699966430664,3325.5400390625
2020-01-24,ABBV,2020-01-24,151294.7,34.8,24.0,123540.7,-15.0,38.0,3.8,83.54000091552734,3295.469970703125
2020-01-27,ABBV,2020-01-27,152004.5,34.9,24.1,124250.5,-15.1,38.2,3.8,84.0199966430664,3243.6298828125
2020-01-28,ABBV,2020-01-28,151634.8,34.8,24.1,123880.8,-15.1,38.1,3.8,83.7699966430664,3276.239990234375
2020-01-29,ABBV,2020-01-29,150791.9,34.6,23.9,123037.9,-15.0,37.8,3.7,83.19999694824219,3273.39990234375
2020-01-30,ABBV,2020-01-30,148692.0,34.2,23.6,120938.0,-14.7,37.2,3.7,81.77999877929688,3283.659912109375
2020-01-31,ABBV,2020-02-01,147568.1,33.9,23.4,119814.1,-14.6,36.8,3.6,81.0199966430664,3225.52001953125
2020-02-03,ABBV,2020-02-03,149461.0,34.3,23.7,121707.0,-14.8,37.4,3.7,82.30000305175781,3248.919921875
2020-02-04,ABBV,2020-02-05,152507.3,35.0,24.2,124753.3,-15.2,38.3,3.8,84.36000061035156,3297.590087890625
2020-02-05,ABBV,2020-02-05,155864.3,35.8,24.7,128110.3,-15.6,39.4,3.9,86.62999725341797,3334.68994140625
2020-02-06,ABBV,2020-02-07,156677.6,36.0,24.9,128923.6,-15.7,39.6,3.9,87.18000030517578,3345.780029296875
2020-02-07,ABBV,2020-02-08,164234.4,37.7,26.1,136480.4,-16.6,41.9,4.2,92.29000091552734,3327.7099609375
2020-02-10,ABBV,2020-02-10,167872.3,38.6,26.6,140118.3,-17.0,43.0,4.3,94.75,3352.090087890625
2020-02-11,ABBV,2020-02-11,169720.8,39.0,26.9,141966.8,-17.3,43.6,4.3,96.0,3357.75
2020-02-12,ABBV,2020-02-12,172367.9,39.6,27.4,144613.9,-17.6,44.4,4.4,97.79000091552734,3379.449951171875
2020-02-13,ABBV,2020-02-14,168759.6,38.8,26.8,141005.6,-17.1,43.3,4.3,95.3499984741211,3373.93994140625
2020-02-14,ABBV,2020-02-14,166837.1,38.3,26.5,139083.1,-16.9,42.7,4.2,94.05000305175781,3380.159912109375
2020-02-18,ABBV,2020-02-18,166186.4,38.2,26.4,138432.4,-16.8,42.5,4.2,93.61000061035156,3370.2900390625
2020-02-19,ABBV,2020-02-19,166970.2,38.4,26.5,139216.2,-16.9,42.8,4.2,94.13999938964844,3386.14990234375
2020-02-20,ABBV,2020-02-20,167103.3,38.4,26.5,139349.3,-16.9,42.8,4.2,94.2300033569336,3373.22998046875
2020-02-21,ABBV,2020-05-08,167264.7,16.8,14.0,140460.7,-17.2,17.8,4.2,94.95999908447266,3337.75
2020-02-24,ABBV,2020-05-08,164572.7,16.6,13.8,137768.7,-16.9,17.5,4.1,93.13999938964844,3225.889892578125
2020-02-25,ABBV,2020-05-08,158715.2,16.0,13.3,131911.2,-16.1,16.7,4.0,89.18000030517578,3128.2099609375
2020-02-26,ABBV,2020-05-08,157576.2,15.9,13.2,130772.2,-16.0,16.6,3.9,88.41000366210938,3116.389892578125
2020-02-27,ABBV,2020-05-08,153153.6,15.4,12.8,126349.6,-15.5,16.0,3.8,85.41999816894531,2978.760009765625
2020-02-28,ABBV,2020-05-08,153582.5,15.5,12.8,126778.5,-15.5,16.1,3.8,85.70999908447266,2954.219970703125
2020-03-02,ABBV,2020-05-08,157990.4,15.9,13.2,131186.4,-16.1,16.6,3.9,88.69000244140625,3090.22998046875
2020-03-03,ABBV,2020-05-08,156333.8,15.7,13.1,129529.8,-15.9,16.4,3.9,87.56999969482422,3003.3701171875
2020-03-04,ABBV,2020-05-08,162516.6,16.4,13.6,135712.6,-16.6,17.2,4.1,91.75,3130.1201171875
2020-03-05,ABBV,2020-05-08,160830.4,16.2,13.5,134026.4,-16.4,17.0,4.0,90.61000061035156,3023.93994140625
2020-03-06,ABBV,2020-05-08,158182.7,15.9,13.2,131378.7,-16.1,16.7,3.9,88.81999969482422,2972.3701171875
2020-03-09,ABBV,2020-05-08,152931.7,15.4,12.8,126127.7,-15.4,16.0,3.8,85.2699966430664,2746.56005859375
2020-03-10,ABBV,2020-05-08,156274.6,15.7,13.1,129470.6,-15.8,16.4,3.9,87.52999877929688,2882.22998046875
2020-03-11,ABBV,2020-05-08,152310.4,15.3,12.7,125506.4,-15.4,15.9,3.8,84.8499984741211,2741.3798828125
2020-03-12,ABBV,2020-05-08,143080.5,14.4,12.0,116276.5,-14.2,14.8,3.5,78.61000061035156,2480.639892578125
2020-03-13,ABBV,2020-05-08,153079.6,15.4,12.8,126275.6,-15.5,16.0,3.8,85.37000274658203,2711.02001953125
2020-03-16,ABBV,2020-05-08,136661.0,13.8,11.4,109857.0,-13.4,13.9,3.3,74.2699966430664,2386.1298828125
2020-03-17,ABBV,2020-05-08,134812.0,13.6,11.3,108008.0,-13.2,13.7,3.2,73.0199966430664,2529.18994140625
2020-03-18,ABBV,2020-05-08,131868.5,13.3,11.0,105064.5,-12.9,13.3,3.2,71.02999877929688,2398.10009765625
2020-03-19,ABBV,2020-05-08,131912.9,13.3,11.0,105108.9,-12.9,13.3,3.2,71.05999755859375,2409.389892578125
2020-03-20,ABBV,2020-05-08,128599.6,12.9,10.8,101795.6,-12.5,12.9,3.1,68.81999969482422,2304.919921875
2020-03-23,ABBV,2020-05-08,122209.6,12.3,10.2,95405.6,-11.7,12.1,2.9,64.5,2237.39990234375
2020-03-24,ABBV,2020-05-08,126632.3,12.7,10.6,99828.3,-12.2,12.7,3.0,67.48999786376953,2447.330078125
2020-03-25,ABBV,2020-05-08,127253.5,12.8,10.6,100449.5,-12.3,12.7,3.0,67.91000366210938,2475.56005859375
2020-03-26,ABBV,2020-05-08,136010.1,13.7,11.4,109206.1,-13.4,13.9,3.3,73.83000183105469,2630.070068359375
2020-03-27,ABBV,2020-05-08,134294.3,13.5,11.2,107490.3,-13.2,13.6,3.2,72.66999816894531,2541.469970703125
2020-03-30,ABBV,2020-05-08,138095.7,13.9,11.6,111291.7,-13.6,14.1,3.3,75.23999786376953,2626.64990234375
2020-03-31,ABBV,2020-05-08,139500.9,14.0,11.7,112696.9,-13.8,14.3,3.4,76.19000244140625,2584.590087890625
2020-04-01,ABBV,2020-05-08,135403.7,13.6,11.3,108599.7,-13.3,13.8,3.3,73.41999816894531,2470.5
2020-04-02,ABBV,2020-05-08,137933.0,13.9,11.5,111129.0,-13.6,14.1,3.3,75.12999725341797,2526.89990234375
2020-04-03,ABBV,2020-05-08,135329.7,13.6,11.3,108525.7,-13.3,13.8,3.3,73.37000274658203,2488.64990234375
2020-04-06,ABBV,2020-05-08,138820.5,14.0,11.6,112016.5,-13.7,14.2,3.4,75.7300033569336,2663.679931640625
2020-04-07,ABBV,2020-05-08,138317.6,13.9,11.6,111513.6,-13.6,14.1,3.4,75.38999938964844,2659.409912109375
2020-04-08,ABBV,2020-05-08,143006.5,14.4,12.0,116202.5,-14.2,14.7,3.5,78.55999755859375,2749.97998046875
2020-04-09,ABBV,2020-05-08,144766.7,14.6,12.1,117962.7,-14.4,15.0,3.5,79.75,2789.820068359375
2020-04-13,ABBV,2020-05-08,145580.3,14.7,12.2,118776.3,-14.5,15.1,3.6,80.30000305175781,2761.6298828125
2020-04-14,ABBV,2020-05-08,148287.1,14.9,12.4,121483.1,-14.9,15.4,3.7,82.12999725341797,2846.06005859375
2020-04-15,ABBV,2020-05-08,147828.6,14.9,12.4,121024.6,-14.8,15.4,3.6,81.81999969482422,2783.360107421875
2020-04-16,ABBV,2020-05-08,147887.8,14.9,12.4,121083.8,-14.8,15.4,3.6,81.86000061035156,2799.550048828125
2020-04-17,ABBV,2020-05-08,150239.6,15.1,12.6,123435.6,-15.1,15.7,3.7,83.44999694824219,2874.56005859375
2020-04-20,ABBV,2020-05-08,151038.4,15.2,12.6,124234.4,-15.2,15.8,3.7,83.98999786376953,2823.159912109375
2020-04-21,ABBV,2020-05-08,145669.0,14.7,12.2,118865.0,-14.5,15.1,3.6,80.36000061035156,2736.56005859375
2020-04-22,ABBV,2020-05-08,147310.9,14.8,12.3,120506.9,-14.7,15.3,3.6,81.47000122070312,2799.31005859375
2020-04-23,ABBV,2020-05-08,148154.0,14.9,12.4,121350.0,-14.8,15.4,3.6,82.04000091552734,2797.800048828125
2020-04-24,ABBV,2020-05-08,150446.7,15.1,12.6,123642.7,-15.1,15.7,3.7,83.58999633789062,2836.739990234375
2020-04-27,ABBV,2020-05-08,152073.8,15.3,12.7,125269.8,-15.3,15.9,3.8,84.69000244140625,2878.47998046875
2020-04-28,ABBV,2020-05-08,149219.0,15.0,12.5,122415.0,-15.0,15.5,3.7,82.76000213623047,2863.389892578125
2020-04-29,ABBV,2020-05-08,150698.2,15.2,12.6,123894.2,-15.2,15.7,3.7,83.76000213623047,2939.510009765625
2020-04-30,ABBV,2020-05-08,148390.7,14.9,12.4,121586.7,-14.9,15.4,3.7,82.19999694824219,2912.429931640625
2020-05-01,ABBV,2020-05-08,149337.3,15.0,12.5,122533.3,-15.0,15.5,3.7,82.83999633789062,2830.7099609375
2020-05-04,ABBV,2020-05-08,147887.8,14.9,12.4,121083.8,-14.8,15.4,3.6,81.86000061035156,2842.739990234375
2020-05-05,ABBV,2020-05-08,153079.6,15.4,12.8,126275.6,-15.5,16.0,3.8,85.37000274658203,2868.43994140625
2020-05-06,ABBV,2020-05-08,153153.6,15.4,12.8,126349.6,-15.5,16.0,3.8,85.41999816894531,2848.419921875
2020-05-07,ABBV,2020-05-08,151378.6,15.2,12.7,124574.6,-15.2,15.8,3.7,84.22000122070312,2881.18994140625
2020-05-08,ABBV,2020-05-08,149891.3,14.2,11.8,123987.3,-16.7,14.7,3.6,83.95999908447266,2929.800048828125
2020-05-11,ABBV,2020-05-11,155709.6,14.7,12.3,129805.6,-17.5,15.4,3.8,87.9000015258789,2930.18994140625
2020-05-12,ABBV,2020-05-12,159490.1,15.1,12.6,133586.1,-18.0,15.8,3.9,90.45999908447266,2870.1201171875
2020-05-13,ABBV,2020-05-13,157142.1,14.8,12.4,131238.1,-17.7,15.6,3.9,88.87000274658203,2820.0
2020-05-14,ABBV,2020-05-14,158722.2,15.0,12.5,132818.2,-17.9,15.7,3.9,89.94000244140625,2852.5
2020-05-15,ABBV,2020-05-15,159859.3,15.1,12.6,133955.3,-18.1,15.9,3.9,90.70999908447266,2863.699951171875
2020-05-18,ABBV,2020-05-18,160981.6,15.2,12.7,135077.6,-18.2,16.0,4.0,91.47000122070312,2953.909912109375
2020-05-19,ABBV,2020-05-19,160582.9,15.2,12.7,134678.9,-18.2,16.0,4.0,91.19999694824219,2922.93994140625
2020-05-20,ABBV,2020-05-20,160568.1,15.2,12.7,134664.1,-18.2,16.0,4.0,91.19000244140625,2971.610107421875
2020-05-21,ABBV,2020-05-21,163270.6,15.4,12.9,137366.6,-18.5,16.3,4.0,93.0199966430664,2948.510009765625
2020-05-22,ABBV,2020-05-22,161912.0,15.3,12.8,136008.0,-18.3,16.1,4.0,92.0999984741211,2955.449951171875
2020-05-26,ABBV,2020-05-26,159859.3,15.1,12.6,133955.3,-18.1,15.9,3.9,90.70999908447266,2991.77001953125
2020-05-27,ABBV,2020-05-27,158781.3,15.0,12.5,132877.3,-17.9,15.8,3.9,89.9800033569336,3036.1298828125
2020-05-28,ABBV,2020-05-28,158855.1,15.0,12.5,132951.1,-17.9,15.8,3.9,90.02999877929688,3029.72998046875
2020-05-29,ABBV,2020-05-29,162753.7,15.4,12.9,136849.7,-18.5,16.2,4.0,92.66999816894531,3044.31005859375
2020-06-01,ABBV,2020-06-01,159844.5,15.1,12.6,133940.5,-18.1,15.9,3.9,90.69999694824219,3055.72998046875
2020-06-02,ABBV,2020-06-02,160346.6,15.1,12.7,134442.6,-18.1,15.9,3.9,91.04000091552734,3080.820068359375
2020-06-03,ABBV,2020-06-03,160125.1,15.1,12.6,134221.1,-18.1,15.9,3.9,90.88999938964844,3122.8701171875
2020-06-04,ABBV,2020-06-04,163300.1,15.4,12.9,137396.1,-18.5,16.3,4.0,93.04000091552734,3112.35009765625
2020-06-05,ABBV,2020-06-05,164496.3,15.5,13.0,138592.3,-18.7,16.4,4.1,93.8499984741211,3193.929931640625
2020-06-08,ABBV,2020-06-08,165589.0,15.6,13.1,139685.0,-18.8,16.6,4.1,94.58999633789062,3232.389892578125
2020-06-09,ABBV,2020-06-09,167922.3,15.9,13.3,142018.3,-19.2,16.8,4.2,96.16999816894531,3207.179931640625
2020-06-10,ABBV,2020-06-10,169000.3,16.0,13.3,143096.3,-19.3,17.0,4.2,96.9000015258789,3190.139892578125
2020-06-11,ABBV,2020-06-11,162148.2,15.3,12.8,136244.2,-18.4,16.2,4.0,92.26000213623047,3002.10009765625
2020-06-12,ABBV,2020-06-12,162443.6,15.3,12.8,136539.6,-18.4,16.2,4.0,92.45999908447266,3041.31005859375
2020-06-15,ABBV,2020-06-15,163359.2,15.4,12.9,137455.2,-18.5,16.3,4.0,93.08000183105469,3066.590087890625
2020-06-16,ABBV,2020-06-16,167759.9,15.8,13.2,141855.9,-19.1,16.8,4.2,96.05999755859375,3124.739990234375
2020-06-17,ABBV,2020-06-17,167287.3,15.8,13.2,141383.3,-19.1,16.8,4.2,95.73999786376953,3113.489990234375
2020-06-18,ABBV,2020-06-18,168010.9,15.9,13.3,142106.9,-19.2,16.8,4.2,96.2300033569336,3115.340087890625
2020-06-19,ABBV,2020-06-19,168719.7,15.9,13.3,142815.7,-19.3,16.9,4.2,96.70999908447266,3097.739990234375
2020-06-22,ABBV,2020-06-22,169546.7,16.0,13.4,143642.7,-19.4,17.0,4.2,97.2699966430664,3117.860107421875
2020-06-23,ABBV,2020-06-23,169605.8,16.0,13.4,143701.8,-19.4,17.0,4.2,97.30999755859375,3131.2900390625
2020-06-24,ABBV,2020-06-24,166401.3,15.7,13.1,140497.3,-18.9,16.7,4.1,95.13999938964844,3050.330078125
2020-06-25,ABBV,2020-06-25,169133.2,16.0,13.4,143229.2,-19.3,17.0,4.2,96.98999786376953,3083.760009765625
2020-06-26,ABBV,2020-06-26,167863.2,15.8,13.3,141959.2,-19.1,16.8,4.2,96.12999725341797,3009.050048828125
2020-06-29,ABBV,2020-06-29,168321.0,15.9,13.3,142417.0,-19.2,16.9,4.2,96.44000244140625,3053.239990234375
2020-06-30,ABBV,2020-06-30,170890.6,16.1,13.5,144986.6,-19.6,17.2,4.3,98.18000030517578,3100.2900390625
2020-07-01,ABBV,2020-07-02,172308.2,16.3,13.6,146404.2,-19.7,17.4,4.3,99.13999938964844,3115.860107421875
2020-07-02,ABBV,2020-07-06,171924.3,16.2,13.6,146020.3,-19.7,17.3,4.3,98.87999725341797,3130.010009765625
2020-07-06,ABBV,2020-07-07,172116.2,16.2,13.6,146212.2,-19.7,17.3,4.3,99.01000213623047,3179.719970703125
2020-07-07,ABBV,2020-07-08,172618.3,16.3,13.6,146714.3,-19.8,17.4,4.3,99.3499984741211,3145.320068359375
2020-07-08,ABBV,2020-07-09,172515.0,16.3,13.6,146611.0,-19.8,17.4,4.3,99.27999877929688,3169.93994140625
2020-07-09,ABBV,2020-07-10,170536.1,16.1,13.5,144632.1,-19.5,17.1,4.2,97.94000244140625,3152.050048828125
2020-07-10,ABBV,2020-07-13,168896.9,15.9,13.3,142992.9,-19.3,17.0,4.2,96.83000183105469,3185.0400390625
